日付け,終値,始値,高値,安値,出来高,変化率 %
2020年08月19日,1.3098,1.3239,1.3269,1.3094,122.52K,-1.04%
2020年08月18日,1.3235,1.3099,1.3250,1.3095,107.71K,1.02%
2020年08月17日,1.3102,1.3087,1.3123,1.3074,102.55K,0.14%
2020年08月14日,1.3084,1.3060,1.3144,1.3047,111.89K,0.16%
2020年08月13日,1.3063,1.3035,1.3125,1.3030,114.46K,0.24%
2020年08月12日,1.3032,1.3053,1.3068,1.3004,99.56K,-0.12%
2020年08月11日,1.3048,1.3078,1.3132,1.3041,106.86K,-0.17%
2020年08月10日,1.3070,1.3042,1.3104,1.3018,98.17K,0.15%
2020年08月07日,1.3051,1.3153,1.3155,1.3009,118.63K,-0.72%
2020年08月06日,1.3146,1.3114,1.3187,1.3111,122.41K,0.26%
2020年08月05日,1.3112,1.3073,1.3162,1.3056,103.48K,0.40%
2020年08月04日,1.3060,1.3075,1.3109,1.2981,105.10K,-0.09%
2020年08月03日,1.3072,1.3082,1.3113,1.3004,115.90K,-0.12%
2020年07月31日,1.3088,1.3098,1.3171,1.3069,145.49K,-0.04%
2020年07月30日,1.3093,1.2997,1.3103,1.2944,143.04K,0.75%
2020年07月29日,1.2995,1.2932,1.3013,1.2911,124.97K,0.50%
2020年07月28日,1.2930,1.2882,1.2953,1.2838,130.33K,0.38%
2020年07月27日,1.2881,1.2786,1.2903,1.2780,130.03K,0.72%
2020年07月24日,1.2789,1.2741,1.2804,1.2717,145.14K,0.39%
2020年07月23日,1.2739,1.2734,1.2761,1.2672,142.90K,0.05%
2020年07月22日,1.2732,1.2733,1.2744,1.2644,128.93K,0.03%
2020年07月21日,1.2728,1.2658,1.2768,1.2650,126.53K,0.54%
2020年07月20日,1.2660,1.2565,1.2666,1.2517,116.32K,0.76%
2020年07月17日,1.2565,1.2552,1.2575,1.2510,118.14K,0.13%
2020年07月16日,1.2549,1.2584,1.2625,1.2520,130.57K,-0.25%
2020年07月15日,1.2580,1.2552,1.2651,1.2548,129.88K,0.26%
2020年07月14日,1.2548,1.2558,1.2567,1.2479,124.79K,-0.03%
2020年07月13日,1.2552,1.2612,1.2667,1.2550,110.59K,-0.54%
2020年07月10日,1.2620,1.2607,1.2665,1.2566,116.29K,0.13%
2020年07月09日,1.2604,1.2614,1.2671,1.2600,126.28K,-0.04%
2020年07月08日,1.2609,1.2542,1.2624,1.2508,116.00K,0.55%
2020年07月07日,1.2540,1.2492,1.2593,1.2463,119.36K,0.39%
2020年07月06日,1.2491,1.2485,1.2521,1.2459,110.42K,0.06%
2020年07月03日,1.2483,1.2465,1.2494,1.2437,117.50K,0.14%
2020年07月02日,1.2466,1.2476,1.2531,1.2456,135.88K,-0.03%
2020年07月01日,1.2470,1.2401,1.2492,1.2358,123.35K,0.57%
2020年06月30日,1.2399,1.2298,1.2402,1.2257,130.13K,0.84%
2020年06月29日,1.2296,1.2340,1.2391,1.2251,128.34K,-0.30%
