日付け,終値,始値,高値,安値,出来高,変化率 %
2019年10月16日,97.723,98.020,98.145,97.610,32.82K,-0.29%
2019年10月15日,98.003,98.190,98.375,97.915,28.44K,-0.17%
2019年10月14日,98.170,98.040,98.265,98.040,11.24K,0.17%
2019年10月11日,98.005,98.400,98.450,97.885,31.39K,-0.41%
2019年10月10日,98.406,98.755,98.795,98.325,18.50K,-0.41%
2019年10月09日,98.815,98.780,98.865,98.595,11.27K,-0.01%
2019年10月08日,98.822,98.665,98.955,98.540,13.92K,0.16%
2019年10月07日,98.665,98.520,98.705,98.425,9.10K,0.18%
2019年10月04日,98.488,98.560,98.690,98.340,10.91K,-0.05%
2019年10月03日,98.540,98.690,98.875,98.300,17.38K,-0.15%
2019年10月02日,98.689,98.795,99.080,98.620,13.66K,-0.09%
2019年10月01日,98.777,99.035,99.305,98.705,23.62K,-0.25%
2019年09月30日,99.021,98.770,99.115,98.710,13.81K,0.26%
2019年09月27日,98.761,98.805,98.955,98.630,10.39K,-0.00%
2019年09月26日,98.765,98.595,98.915,98.450,13.50K,0.11%
2019年09月25日,98.659,97.990,98.690,97.965,17.35K,0.75%
2019年09月24日,97.927,98.275,98.320,97.880,14.59K,-0.30%
2019年09月23日,98.221,98.145,98.455,98.070,13.35K,0.09%
2019年09月20日,98.136,97.935,98.250,97.735,13.51K,0.30%
2019年09月19日,97.847,98.150,98.210,97.775,12.90K,-0.29%
2019年09月18日,98.134,97.750,98.270,97.750,14.07K,0.32%
2019年09月17日,97.819,98.220,98.290,97.735,12.69K,-0.82%
2019年09月16日,98.627,98.100,98.500,98.055,0.32K,0.38%
2019年09月13日,98.255,98.420,98.435,98.000,8.35K,-0.05%
2019年09月12日,98.308,98.620,99.105,98.190,26.09K,-0.32%
2019年09月11日,98.628,98.305,98.730,98.280,28.56K,0.33%
2019年09月10日,98.307,98.300,98.440,98.135,14.07K,0.06%
2019年09月09日,98.248,98.390,98.475,98.105,30.45K,-0.12%
2019年09月06日,98.362,98.400,98.480,98.140,22.16K,-0.02%
2019年09月05日,98.382,98.350,98.515,98.035,16.28K,-0.01%
2019年09月04日,98.393,98.890,98.915,98.340,18.92K,-0.56%
2019年09月03日,98.949,99.010,99.330,98.865,21.30K,0.09%
