日付け,終値,始値,高値,安値,変化率 %
2018年02月09日,"12,028.000","12,028.000","12,028.000","12,028.000",-1.84%
2018年02月08日,"12,253.000","12,253.000","12,253.000","12,253.000",1.67%
2018年02月07日,"12,052.000","12,052.000","12,052.000","12,052.000",0.26%
2018年02月06日,"12,021.000","12,021.000","12,021.000","12,021.000",-3.42%
2018年02月05日,"12,447.000","12,447.000","12,447.000","12,447.000",-0.75%
2018年02月02日,"12,541.000","12,541.000","12,541.000","12,541.000",-0.06%
2018年02月01日,"12,548.000","12,548.000","12,548.000","12,548.000",-0.35%
2018年01月31日,"12,592.000","12,592.000","12,592.000","12,592.000",0.67%
2018年01月30日,"12,508.000","12,508.000","12,508.000","12,508.000",-0.41%
2018年01月29日,"12,559.000","12,559.000","12,559.000","12,559.000",-0.57%
2018年01月26日,"12,631.000","12,631.000","12,631.000","12,631.000",-0.43%
2018年01月25日,"12,686.000","12,686.000","12,686.000","12,686.000",-0.44%
2018年01月24日,"12,742.000","12,742.000","12,742.000","12,742.000",0.88%
2018年01月23日,"12,631.000","12,631.000","12,631.000","12,631.000",0.06%
2018年01月22日,"12,623.000","12,623.000","12,623.000","12,623.000",0.28%
2018年01月19日,"12,588.000","12,588.000","12,588.000","12,588.000",-0.34%
2018年01月18日,"12,631.000","12,631.000","12,631.000","12,631.000",1.05%
2018年01月17日,"12,500.000","12,500.000","12,500.000","12,500.000",0.92%
2018年01月16日,"12,386.000","12,386.000","12,386.000","12,386.000",0.11%
2018年01月15日,"12,373.000","12,373.000","12,373.000","12,373.000",1.00%
2018年01月12日,"12,251.000","12,251.000","12,251.000","12,251.000",0.11%
2018年01月11日,"12,238.000","12,238.000","12,238.000","12,238.000",0.30%
2018年01月10日,"12,201.000","12,201.000","12,201.000","12,201.000",0.18%
2018年01月09日,"12,179.000","12,179.000","12,179.000","12,179.000",1.15%
2018年01月05日,"12,041.000","12,041.000","12,041.000","12,041.000",0.19%
2018年01月04日,"12,018.000","12,018.000","12,018.000","12,018.000",0.01%
2017年12月29日,"12,017.000","12,017.000","12,017.000","12,017.000",-0.15%
2017年12月28日,"12,035.000","12,035.000","12,035.000","12,035.000",-0.34%
2017年12月27日,"12,076.000","12,076.000","12,076.000","12,076.000",1.04%
2017年12月26日,"11,952.000","11,952.000","11,952.000","11,952.000",-0.08%
2017年12月25日,"11,961.000","11,961.000","11,961.000","11,961.000",-0.03%
2017年12月22日,"11,964.000","11,964.000","11,964.000","11,964.000",-0.36%
2017年12月21日,"12,007.000","12,007.000","12,007.000","12,007.000",-0.01%
2017年12月20日,"12,008.000","12,008.000","12,008.000","12,008.000",-0.17%
2017年12月19日,"12,029.000","12,029.000","12,029.000","12,029.000",-0.27%
2017年12月18日,"12,062.000","12,062.000","12,062.000","12,062.000",-0.14%
2017年12月15日,"12,079.000","12,079.000","12,079.000","12,079.000",-0.26%
2017年12月14日,"12,111.000","12,111.000","12,111.000","12,111.000",0.31%
2017年12月13日,"12,073.000","12,073.000","12,073.000","12,073.000",0.68%
2017年12月12日,"11,991.000","11,991.000","11,991.000","11,991.000",-0.23%
2017年12月11日,"12,019.000","12,019.000","12,019.000","12,019.000",0.38%
2017年12月08日,"11,973.000","11,973.000","11,973.000","11,973.000",-0.17%
2017年12月07日,"11,993.000","11,993.000","11,993.000","11,993.000",-0.43%
2017年12月06日,"12,045.000","12,045.000","12,045.000","12,045.000",0.39%
2017年12月05日,"11,998.000","11,998.000","11,998.000","11,998.000",-0.14%
2017年12月04日,"12,015.000","12,015.000","12,015.000","12,015.000",-0.33%
2017年12月01日,"12,055.000","12,055.000","12,055.000","12,055.000",-0.19%
2017年11月30日,"12,078.000","12,078.000","12,078.000","12,078.000",0.20%
2017年11月29日,"12,054.000","12,054.000","12,054.000","12,054.000",-0.45%
2017年11月28日,"12,108.000","12,108.000","12,108.000","12,108.000",0.61%
2017年11月27日,"12,035.000","12,035.000","12,035.000","12,035.000",-0.52%
2017年11月24日,"12,098.000","12,098.000","12,098.000","12,098.000",-0.06%
2017年11月22日,"12,105.000","12,105.000","12,105.000","12,105.000",-0.43%
2017年11月21日,"12,157.000","12,157.000","12,157.000","12,157.000",1.06%
2017年11月20日,"12,029.000","12,029.000","12,029.000","12,029.000",1.19%
2017年11月17日,"11,888.000","11,888.000","11,888.000","11,888.000",1.25%
2017年11月16日,"11,741.000","11,741.000","11,741.000","11,741.000",0.76%
2017年11月15日,"11,652.000","11,652.000","11,652.000","11,652.000",-0.35%
2017年11月14日,"11,693.000","11,693.000","11,693.000","11,693.000",0.84%
2017年11月13日,"11,596.000","11,596.000","11,596.000","11,596.000",0.13%
2017年11月10日,"11,581.000","11,581.000","11,581.000","11,581.000",-0.66%
2017年11月09日,"11,658.000","11,658.000","11,658.000","11,658.000",-0.40%
2017年11月08日,"11,705.000","11,705.000","11,705.000","11,705.000",0.03%
2017年11月07日,"11,701.000","11,701.000","11,701.000","11,701.000",0.32%
2017年11月06日,"11,664.000","11,664.000","11,664.000","11,664.000",-0.71%
2017年11月02日,"11,747.000","11,747.000","11,747.000","11,747.000",0.55%
2017年11月01日,"11,683.000","11,683.000","11,683.000","11,683.000",-0.36%
2017年10月31日,"11,725.000","11,725.000","11,725.000","11,725.000",0.05%
2017年10月30日,"11,719.000","11,719.000","11,719.000","11,719.000",-0.28%
2017年10月27日,"11,752.000","11,752.000","11,752.000","11,752.000",-0.14%
2017年10月26日,"11,769.000","11,769.000","11,769.000","11,769.000",0.23%
2017年10月25日,"11,742.000","11,742.000","11,742.000","11,742.000",-0.71%
2017年10月24日,"11,826.000","11,826.000","11,826.000","11,826.000",0.33%
2017年10月23日,"11,787.000","11,787.000","11,787.000","11,787.000",-0.68%
2017年10月20日,"11,868.000","11,868.000","11,868.000","11,868.000",-0.29%
2017年10月19日,"11,903.000","11,903.000","11,903.000","11,903.000",0.78%
2017年10月18日,"11,811.000","11,811.000","11,811.000","11,811.000",0.05%
2017年10月17日,"11,805.000","11,805.000","11,805.000","11,805.000",0.09%
2017年10月16日,"11,794.000","11,794.000","11,794.000","11,794.000",0.37%
2017年10月13日,"11,750.000","11,750.000","11,750.000","11,750.000",-0.38%
2017年10月12日,"11,795.000","11,795.000","11,795.000","11,795.000",-0.29%
2017年10月11日,"11,829.000","11,829.000","11,829.000","11,829.000",0.07%
2017年10月10日,"11,821.000","11,821.000","11,821.000","11,821.000",-0.51%
2017年10月06日,"11,881.000","11,881.000","11,881.000","11,881.000",-0.39%
2017年10月05日,"11,928.000","11,928.000","11,928.000","11,928.000",0.27%
2017年10月04日,"11,896.000","11,896.000","11,896.000","11,896.000",-0.35%
2017年10月03日,"11,938.000","11,938.000","11,938.000","11,938.000",0.02%
2017年10月02日,"11,936.000","11,936.000","11,936.000","11,936.000",0.14%
2017年09月29日,"11,919.000","11,919.000","11,919.000","11,919.000",0.20%
2017年09月28日,"11,895.000","11,895.000","11,895.000","11,895.000",-0.16%
2017年09月27日,"11,914.000","11,914.000","11,914.000","11,914.000",-0.20%
2017年09月26日,"11,938.000","11,938.000","11,938.000","11,938.000",0.01%
2017年09月25日,"11,937.000","11,937.000","11,937.000","11,937.000",-0.23%
2017年09月22日,"11,965.000","11,965.000","11,965.000","11,965.000",-0.25%
2017年09月21日,"11,995.000","11,995.000","11,995.000","11,995.000",-0.68%
2017年09月20日,"12,077.000","12,077.000","12,077.000","12,077.000",0.19%
2017年09月19日,"12,054.000","12,054.000","12,054.000","12,054.000",0.28%
2017年09月15日,"12,020.000","12,020.000","12,020.000","12,020.000",0.11%
2017年09月14日,"12,007.000","12,007.000","12,007.000","12,007.000",0.41%
2017年09月13日,"11,958.000","11,958.000","11,958.000","11,958.000",0.45%
2017年09月12日,"11,905.000","11,905.000","11,905.000","11,905.000",-0.08%
2017年09月11日,"11,915.000","11,915.000","11,915.000","11,915.000",-0.62%
2017年09月08日,"11,989.000","11,989.000","11,989.000","11,989.000",-0.46%
2017年09月07日,"12,045.000","12,045.000","12,045.000","12,045.000",0.83%
2017年09月06日,"11,946.000","11,946.000","11,946.000","11,946.000",0.05%
2017年09月05日,"11,940.000","11,940.000","11,940.000","11,940.000",-0.94%
2017年09月04日,"12,053.000","12,053.000","12,053.000","12,053.000",-0.10%
2017年09月01日,"12,065.000","12,065.000","12,065.000","12,065.000",-0.41%
2017年08月31日,"12,115.000","12,115.000","12,115.000","12,115.000",-0.18%
2017年08月30日,"12,137.000","12,137.000","12,137.000","12,137.000",-0.22%
2017年08月29日,"12,164.000","12,164.000","12,164.000","12,164.000",-0.16%
2017年08月28日,"12,183.000","12,183.000","12,183.000","12,183.000",0.74%
2017年08月25日,"12,094.000","12,094.000","12,094.000","12,094.000",-0.58%
2017年08月24日,"12,164.000","12,164.000","12,164.000","12,164.000",-0.18%
2017年08月23日,"12,186.000","12,186.000","12,186.000","12,186.000",-0.18%
2017年08月22日,"12,208.000","12,208.000","12,208.000","12,208.000",0.10%
2017年08月21日,"12,196.000","12,196.000","12,196.000","12,196.000",-0.30%
2017年08月18日,"12,233.000","12,233.000","12,233.000","12,233.000",0.71%
2017年08月17日,"12,147.000","12,147.000","12,147.000","12,147.000",0.82%
2017年08月16日,"12,048.000","12,048.000","12,048.000","12,048.000",0.49%
2017年08月15日,"11,989.000","11,989.000","11,989.000","11,989.000",0.01%
2017年08月14日,"11,988.000","11,988.000","11,988.000","11,988.000",-0.86%
2017年08月10日,"12,092.000","12,092.000","12,092.000","12,092.000",-0.62%
2017年08月09日,"12,167.000","12,167.000","12,167.000","12,167.000",0.05%
2017年08月08日,"12,161.000","12,161.000","12,161.000","12,161.000",0.40%
2017年08月07日,"12,113.000","12,113.000","12,113.000","12,113.000",-0.89%
2017年08月04日,"12,222.000","12,222.000","12,222.000","12,222.000",0.07%
2017年08月03日,"12,214.000","12,214.000","12,214.000","12,214.000",0.62%
2017年08月02日,"12,139.000","12,139.000","12,139.000","12,139.000",-0.76%
2017年08月01日,"12,232.000","12,232.000","12,232.000","12,232.000",-0.30%
2017年07月31日,"12,269.000","12,269.000","12,269.000","12,269.000",0.56%
2017年07月28日,"12,201.000","12,201.000","12,201.000","12,201.000",0.88%
2017年07月27日,"12,094.000","12,094.000","12,094.000","12,094.000",0.60%
2017年07月26日,"12,022.000","12,022.000","12,022.000","12,022.000",-0.12%
2017年07月25日,"12,036.000","12,036.000","12,036.000","12,036.000",0.74%
2017年07月24日,"11,947.000","11,947.000","11,947.000","11,947.000",-0.18%
2017年07月21日,"11,968.000","11,968.000","11,968.000","11,968.000",-0.30%
2017年07月20日,"12,004.000","12,004.000","12,004.000","12,004.000",1.34%
2017年07月19日,"11,845.000","11,845.000","11,845.000","11,845.000",1.62%
2017年07月18日,"11,656.000","11,656.000","11,656.000","11,656.000",0.44%
2017年07月14日,"11,605.000","11,605.000","11,605.000","11,605.000",-1.56%
2017年07月13日,"11,789.000","11,789.000","11,789.000","11,789.000",0.95%
2017年07月12日,"11,678.000","11,678.000","11,678.000","11,678.000",-1.12%
2017年07月11日,"11,810.000","11,810.000","11,810.000","11,810.000",-0.41%
2017年07月10日,"11,859.000","11,859.000","11,859.000","11,859.000",-0.63%
2017年07月07日,"11,934.000","11,934.000","11,934.000","11,934.000",-1.23%
2017年07月06日,"12,083.000","12,083.000","12,083.000","12,083.000",0.83%
2017年07月05日,"11,983.000","11,983.000","11,983.000","11,983.000",-0.36%
2017年07月04日,"12,026.000","12,026.000","12,026.000","12,026.000",-0.85%
2017年07月03日,"12,129.000","12,129.000","12,129.000","12,129.000",-0.28%
2017年06月30日,"12,163.000","12,163.000","12,163.000","12,163.000",-1.05%
2017年06月29日,"12,292.000","12,292.000","12,292.000","12,292.000",0.66%
2017年06月28日,"12,212.000","12,212.000","12,212.000","12,212.000",-0.74%
2017年06月27日,"12,303.000","12,303.000","12,303.000","12,303.000",0.13%
2017年06月26日,"12,287.000","12,287.000","12,287.000","12,287.000",-0.29%
2017年06月23日,"12,323.000","12,323.000","12,323.000","12,323.000",-0.56%
2017年06月22日,"12,392.000","12,392.000","12,392.000","12,392.000",-0.12%
2017年06月21日,"12,407.000","12,407.000","12,407.000","12,407.000",-0.04%
2017年06月20日,"12,412.000","12,412.000","12,412.000","12,412.000",-0.46%
2017年06月19日,"12,469.000","12,469.000","12,469.000","12,469.000",-0.02%
2017年06月16日,"12,471.000","12,471.000","12,471.000","12,471.000",-0.59%
2017年06月15日,"12,545.000","12,545.000","12,545.000","12,545.000",1.14%
2017年06月14日,"12,404.000","12,404.000","12,404.000","12,404.000",-0.43%
2017年06月13日,"12,457.000","12,457.000","12,457.000","12,457.000",-0.18%
2017年06月12日,"12,480.000","12,480.000","12,480.000","12,480.000",0.40%
2017年06月09日,"12,430.000","12,430.000","12,430.000","12,430.000",-0.66%
2017年06月08日,"12,512.000","12,512.000","12,512.000","12,512.000",-0.89%
2017年06月07日,"12,624.000","12,624.000","12,624.000","12,624.000",0.29%
2017年06月06日,"12,587.000","12,587.000","12,587.000","12,587.000",0.11%
2017年06月05日,"12,573.000","12,573.000","12,573.000","12,573.000",-0.16%
2017年06月02日,"12,593.000","12,593.000","12,593.000","12,593.000",-0.01%
2017年06月01日,"12,594.000","12,594.000","12,594.000","12,594.000",0.69%
2017年05月31日,"12,508.000","12,508.000","12,508.000","12,508.000",0.18%
2017年05月30日,"12,486.000","12,486.000","12,486.000","12,486.000",-0.27%
2017年05月29日,"12,520.000","12,520.000","12,520.000","12,520.000",-0.06%
2017年05月26日,"12,528.000","12,528.000","12,528.000","12,528.000",0.23%
2017年05月25日,"12,499.000","12,499.000","12,499.000","12,499.000",0.33%
2017年05月24日,"12,458.000","12,458.000","12,458.000","12,458.000",-0.22%
2017年05月23日,"12,485.000","12,485.000","12,485.000","12,485.000",-0.07%
2017年05月22日,"12,494.000","12,494.000","12,494.000","12,494.000",-0.49%
2017年05月19日,"12,555.000","12,555.000","12,555.000","12,555.000",-0.63%
2017年05月18日,"12,634.000","12,634.000","12,634.000","12,634.000",0.81%
2017年05月17日,"12,532.000","12,532.000","12,532.000","12,532.000",0.34%
2017年05月16日,"12,489.000","12,489.000","12,489.000","12,489.000",-0.39%
2017年05月15日,"12,538.000","12,538.000","12,538.000","12,538.000",-0.23%
2017年05月12日,"12,567.000","12,567.000","12,567.000","12,567.000",-0.40%
2017年05月11日,"12,618.000","12,618.000","12,618.000","12,618.000",-0.44%
2017年05月10日,"12,674.000","12,674.000","12,674.000","12,674.000",0.17%
2017年05月09日,"12,653.000","12,653.000","12,653.000","12,653.000",0.49%
2017年05月08日,"12,591.000","12,591.000","12,591.000","12,591.000",0.80%
2017年05月02日,"12,491.000","12,491.000","12,491.000","12,491.000",0.90%
2017年05月01日,"12,380.000","12,380.000","12,380.000","12,380.000",-0.09%
2017年04月28日,"12,391.000","12,391.000","12,391.000","12,391.000",-0.51%
2017年04月27日,"12,454.000","12,454.000","12,454.000","12,454.000",0.11%
2017年04月26日,"12,440.000","12,440.000","12,440.000","12,440.000",0.31%
2017年04月25日,"12,401.000","12,401.000","12,401.000","12,401.000",-0.15%
2017年04月24日,"12,420.000","12,420.000","12,420.000","12,420.000",-0.49%
2017年04月21日,"12,481.000","12,481.000","12,481.000","12,481.000",-0.82%
2017年04月20日,"12,584.000","12,584.000","12,584.000","12,584.000",0.19%
2017年04月19日,"12,560.000","12,560.000","12,560.000","12,560.000",-0.31%
2017年04月18日,"12,599.000","12,599.000","12,599.000","12,599.000",0.14%
2017年04月17日,"12,581.000","12,581.000","12,581.000","12,581.000",2.02%
2017年04月14日,"12,332.000","12,332.000","12,332.000","12,332.000",-0.89%
2017年04月13日,"12,443.000","12,443.000","12,443.000","12,443.000",-0.15%
2017年04月12日,"12,462.000","12,462.000","12,462.000","12,462.000",-0.81%
2017年04月11日,"12,564.000","12,564.000","12,564.000","12,564.000",0.10%
2017年04月10日,"12,551.000","12,551.000","12,551.000","12,551.000",-0.70%
2017年04月07日,"12,639.000","12,639.000","12,639.000","12,639.000",-0.33%
2017年04月06日,"12,681.000","12,681.000","12,681.000","12,681.000",0.86%
2017年04月05日,"12,573.000","12,573.000","12,573.000","12,573.000",0.02%
2017年04月04日,"12,571.000","12,571.000","12,571.000","12,571.000",-0.06%
2017年04月03日,"12,578.000","12,578.000","12,578.000","12,578.000",-0.78%
2017年03月31日,"12,677.000","12,677.000","12,677.000","12,677.000",-0.02%
2017年03月30日,"12,679.000","12,679.000","12,679.000","12,679.000",-0.23%
2017年03月29日,"12,708.000","12,708.000","12,708.000","12,708.000",-0.29%
2017年03月28日,"12,745.000","12,745.000","12,745.000","12,745.000",0.47%
2017年03月27日,"12,685.000","12,685.000","12,685.000","12,685.000",-0.02%
2017年03月24日,"12,688.000","12,688.000","12,688.000","12,688.000",-0.03%
2017年03月23日,"12,692.000","12,692.000","12,692.000","12,692.000",-0.57%
2017年03月22日,"12,765.000","12,765.000","12,765.000","12,765.000",0.10%
2017年03月21日,"12,752.000","12,752.000","12,752.000","12,752.000",-0.74%
2017年03月17日,"12,847.000","12,847.000","12,847.000","12,847.000",0.42%
2017年03月16日,"12,793.000","12,793.000","12,793.000","12,793.000",0.74%
2017年03月15日,"12,699.000","12,699.000","12,699.000","12,699.000",0.03%
2017年03月14日,"12,695.000","12,695.000","12,695.000","12,695.000",-0.69%
2017年03月13日,"12,783.000","12,783.000","12,783.000","12,783.000",0.68%
2017年03月10日,"12,697.000","12,697.000","12,697.000","12,697.000",-1.00%
2017年03月09日,"12,825.000","12,825.000","12,825.000","12,825.000",0.53%
2017年03月08日,"12,758.000","12,758.000","12,758.000","12,758.000",-0.65%
2017年03月07日,"12,842.000","12,842.000","12,842.000","12,842.000",-0.40%
2017年03月06日,"12,893.000","12,893.000","12,893.000","12,893.000",0.22%
2017年03月03日,"12,865.000","12,865.000","12,865.000","12,865.000",-0.05%
2017年03月02日,"12,872.000","12,872.000","12,872.000","12,872.000",-0.49%
2017年03月01日,"12,936.000","12,936.000","12,936.000","12,936.000",-0.46%
2017年02月28日,"12,996.000","12,996.000","12,996.000","12,996.000",-0.32%
2017年02月27日,"13,038.000","13,038.000","13,038.000","13,038.000",-0.31%
2017年02月24日,"13,079.000","13,079.000","13,079.000","13,079.000",1.10%
2017年02月23日,"12,937.000","12,937.000","12,937.000","12,937.000",0.53%
2017年02月22日,"12,869.000","12,869.000","12,869.000","12,869.000",0.18%
2017年02月21日,"12,846.000","12,846.000","12,846.000","12,846.000",0.18%
2017年02月20日,"12,823.000","12,823.000","12,823.000","12,823.000",0.21%
2017年02月17日,"12,796.000","12,796.000","12,796.000","12,796.000",0.05%
2017年02月16日,"12,789.000","12,789.000","12,789.000","12,789.000",-0.39%
2017年02月15日,"12,839.000","12,839.000","12,839.000","12,839.000",0.20%
2017年02月14日,"12,814.000","12,814.000","12,814.000","12,814.000",-0.23%
2017年02月13日,"12,844.000","12,844.000","12,844.000","12,844.000",-0.21%
2017年02月10日,"12,871.000","12,871.000","12,871.000","12,871.000",0.26%
2017年02月09日,"12,838.000","12,838.000","12,838.000","12,838.000",-0.37%
2017年02月08日,"12,886.000","12,886.000","12,886.000","12,886.000",-0.91%
2017年02月07日,"13,004.000","13,004.000","13,004.000","13,004.000",-0.08%
2017年02月06日,"13,015.000","13,015.000","13,015.000","13,015.000",0.06%
2017年02月03日,"13,007.000","13,007.000","13,007.000","13,007.000",0.08%
2017年02月02日,"12,997.000","12,997.000","12,997.000","12,997.000",-0.64%
2017年02月01日,"13,081.000","13,081.000","13,081.000","13,081.000",-0.39%
2017年01月31日,"13,132.000","13,132.000","13,132.000","13,132.000",-0.39%
2017年01月30日,"13,184.000","13,184.000","13,184.000","13,184.000",0.14%
2017年01月27日,"13,165.000","13,165.000","13,165.000","13,165.000",0.33%
2017年01月26日,"13,122.000","13,122.000","13,122.000","13,122.000",0.22%
2017年01月25日,"13,093.000","13,093.000","13,093.000","13,093.000",0.06%
2017年01月24日,"13,085.000","13,085.000","13,085.000","13,085.000",-0.14%
2017年01月23日,"13,103.000","13,103.000","13,103.000","13,103.000",-0.24%
2017年01月20日,"13,134.000","13,134.000","13,134.000","13,134.000",0.53%
2017年01月19日,"13,065.000","13,065.000","13,065.000","13,065.000",0.30%
2017年01月18日,"13,026.000","13,026.000","13,026.000","13,026.000",0.42%
2017年01月17日,"12,972.000","12,972.000","12,972.000","12,972.000",-0.55%
2017年01月16日,"13,044.000","13,044.000","13,044.000","13,044.000",-0.44%
2017年01月13日,"13,101.000","13,101.000","13,101.000","13,101.000",0.02%
2017年01月12日,"13,098.000","13,098.000","13,098.000","13,098.000",-0.67%
2017年01月11日,"13,187.000","13,187.000","13,187.000","13,187.000",0.22%
2017年01月10日,"13,158.000","13,158.000","13,158.000","13,158.000",-0.98%
2017年01月06日,"13,288.000","13,288.000","13,288.000","13,288.000",0.02%
2017年01月05日,"13,285.000","13,285.000","13,285.000","13,285.000",0.71%
2017年01月04日,"13,191.000","13,191.000","13,191.000","13,191.000",-0.05%
2016年12月30日,"13,197.000","13,197.000","13,197.000","13,197.000",0.81%
2016年12月29日,"13,091.000","13,091.000","13,091.000","13,091.000",0.11%
2016年12月28日,"13,077.000","13,077.000","13,077.000","13,077.000",0.72%
2016年12月27日,"12,984.000","12,984.000","12,984.000","12,984.000",0.39%
2016年12月26日,"12,933.000","12,933.000","12,933.000","12,933.000",0.54%
2016年12月22日,"12,864.000","12,864.000","12,864.000","12,864.000",0.30%
2016年12月21日,"12,826.000","12,826.000","12,826.000","12,826.000",-0.36%
2016年12月20日,"12,872.000","12,872.000","12,872.000","12,872.000",1.01%
2016年12月19日,"12,743.000","12,743.000","12,743.000","12,743.000",0.03%
2016年12月16日,"12,739.000","12,739.000","12,739.000","12,739.000",0.29%
2016年12月15日,"12,702.000","12,702.000","12,702.000","12,702.000",-0.57%
2016年12月14日,"12,775.000","12,775.000","12,775.000","12,775.000",0.22%
2016年12月13日,"12,747.000","12,747.000","12,747.000","12,747.000",-0.13%
2016年12月12日,"12,764.000","12,764.000","12,764.000","12,764.000",-0.09%
2016年12月09日,"12,775.000","12,775.000","12,775.000","12,775.000",-0.57%
2016年12月08日,"12,848.000","12,848.000","12,848.000","12,848.000",0.60%
2016年12月07日,"12,772.000","12,772.000","12,772.000","12,772.000",0.51%
2016年12月06日,"12,707.000","12,707.000","12,707.000","12,707.000",-0.04%
2016年12月05日,"12,712.000","12,712.000","12,712.000","12,712.000",-0.46%
2016年12月02日,"12,771.000","12,771.000","12,771.000","12,771.000",0.25%
2016年12月01日,"12,739.000","12,739.000","12,739.000","12,739.000",-0.76%
2016年11月30日,"12,836.000","12,836.000","12,836.000","12,836.000",1.17%
2016年11月29日,"12,687.000","12,687.000","12,687.000","12,687.000",0.40%
2016年11月28日,"12,637.000","12,637.000","12,637.000","12,637.000",1.58%
2016年11月25日,"12,441.000","12,441.000","12,441.000","12,441.000",0.07%
2016年11月24日,"12,432.000","12,432.000","12,432.000","12,432.000",0.17%
2016年11月22日,"12,411.000","12,411.000","12,411.000","12,411.000",0.19%
2016年11月21日,"12,387.000","12,387.000","12,387.000","12,387.000",-0.30%
2016年11月18日,"12,424.000","12,424.000","12,424.000","12,424.000",-0.42%
2016年11月17日,"12,477.000","12,477.000","12,477.000","12,477.000",1.26%
2016年11月16日,"12,322.000","12,322.000","12,322.000","12,322.000",0.20%
2016年11月15日,"12,298.000","12,298.000","12,298.000","12,298.000",0.73%
2016年11月14日,"12,209.000","12,209.000","12,209.000","12,209.000",-1.14%
2016年11月11日,"12,350.000","12,350.000","12,350.000","12,350.000",-0.87%
2016年11月10日,"12,459.000","12,459.000","12,459.000","12,459.000",0.10%
2016年11月09日,"12,446.000","12,446.000","12,446.000","12,446.000",-0.66%
2016年11月08日,"12,529.000","12,529.000","12,529.000","12,529.000",-0.04%
2016年11月07日,"12,534.000","12,534.000","12,534.000","12,534.000",0.26%
2016年11月04日,"12,502.000","12,502.000","12,502.000","12,502.000",-0.83%
2016年11月02日,"12,607.000","12,607.000","12,607.000","12,607.000",-0.54%
2016年11月01日,"12,675.000","12,675.000","12,675.000","12,675.000",-0.17%
2016年10月31日,"12,696.000","12,696.000","12,696.000","12,696.000",1.24%
2016年10月28日,"12,540.000","12,540.000","12,540.000","12,540.000",-1.24%
2016年10月27日,"12,697.000","12,697.000","12,697.000","12,697.000",-0.48%
2016年10月26日,"12,758.000","12,758.000","12,758.000","12,758.000",0.07%
2016年10月25日,"12,749.000","12,749.000","12,749.000","12,749.000",0.13%
2016年10月24日,"12,732.000","12,732.000","12,732.000","12,732.000",0.30%
2016年10月21日,"12,694.000","12,694.000","12,694.000","12,694.000",-0.60%
2016年10月20日,"12,770.000","12,770.000","12,770.000","12,770.000",0.57%
2016年10月19日,"12,697.000","12,697.000","12,697.000","12,697.000",0.75%
2016年10月18日,"12,603.000","12,603.000","12,603.000","12,603.000",-0.76%
2016年10月17日,"12,699.000","12,699.000","12,699.000","12,699.000",0.23%
2016年10月14日,"12,670.000","12,670.000","12,670.000","12,670.000",-0.60%
2016年10月13日,"12,747.000","12,747.000","12,747.000","12,747.000",0.53%
2016年10月12日,"12,680.000","12,680.000","12,680.000","12,680.000",-0.55%
2016年10月11日,"12,750.000","12,750.000","12,750.000","12,750.000",-0.23%
2016年10月07日,"12,779.000","12,779.000","12,779.000","12,779.000",0.11%
2016年10月06日,"12,765.000","12,765.000","12,765.000","12,765.000",-0.23%
2016年10月05日,"12,794.000","12,794.000","12,794.000","12,794.000",-0.33%
2016年10月04日,"12,836.000","12,836.000","12,836.000","12,836.000",-0.14%
2016年10月03日,"12,854.000","12,854.000","12,854.000","12,854.000",-0.54%
2016年09月30日,"12,924.000","12,924.000","12,924.000","12,924.000",1.25%
2016年09月29日,"12,765.000","12,765.000","12,765.000","12,765.000",-0.86%
2016年09月28日,"12,876.000","12,876.000","12,876.000","12,876.000",-0.22%
2016年09月27日,"12,905.000","12,905.000","12,905.000","12,905.000",0.23%
2016年09月26日,"12,875.000","12,875.000","12,875.000","12,875.000",0.34%
2016年09月23日,"12,831.000","12,831.000","12,831.000","12,831.000",0.09%
2016年09月21日,"12,819.000","12,819.000","12,819.000","12,819.000",-0.16%
2016年09月20日,"12,839.000","12,839.000","12,839.000","12,839.000",-0.05%
2016年09月16日,"12,845.000","12,845.000","12,845.000","12,845.000",0.01%
2016年09月15日,"12,844.000","12,844.000","12,844.000","12,844.000",-0.44%
2016年09月14日,"12,901.000","12,901.000","12,901.000","12,901.000",-0.87%
2016年09月13日,"13,014.000","13,014.000","13,014.000","13,014.000",1.02%
2016年09月12日,"12,883.000","12,883.000","12,883.000","12,883.000",-0.36%
2016年09月09日,"12,929.000","12,929.000","12,929.000","12,929.000",-0.61%
2016年09月08日,"13,008.000","13,008.000","13,008.000","13,008.000",-0.31%
2016年09月07日,"13,049.000","13,049.000","13,049.000","13,049.000",0.05%
2016年09月06日,"13,042.000","13,042.000","13,042.000","13,042.000",1.01%
2016年09月05日,"12,912.000","12,912.000","12,912.000","12,912.000",0.04%
2016年09月02日,"12,907.000","12,907.000","12,907.000","12,907.000",-0.22%
2016年09月01日,"12,935.000","12,935.000","12,935.000","12,935.000",0.12%
2016年08月31日,"12,919.000","12,919.000","12,919.000","12,919.000",-0.40%
2016年08月30日,"12,971.000","12,971.000","12,971.000","12,971.000",-0.77%
2016年08月29日,"13,071.000","13,071.000","13,071.000","13,071.000",0.97%
2016年08月26日,"12,945.000","12,945.000","12,945.000","12,945.000",0.49%
2016年08月25日,"12,882.000","12,882.000","12,882.000","12,882.000",0.51%
2016年08月24日,"12,817.000","12,817.000","12,817.000","12,817.000",-0.15%
2016年08月23日,"12,836.000","12,836.000","12,836.000","12,836.000",0.30%
2016年08月22日,"12,798.000","12,798.000","12,798.000","12,798.000",-0.68%
