日付け,終値,始値,高値,安値,出来高,変化率 %
2021年04月05日,153.62,154.40,154.94,152.60,13.51M,-0.06%
2021年04月01日,153.71,151.90,153.79,151.55,16.56M,0.97%
2021年03月31日,152.23,153.28,154.49,152.12,16.74M,-1.46%
2021年03月30日,154.48,154.46,155.87,153.88,13.18M,1.18%
2021年03月29日,152.68,152.12,153.73,151.04,17.57M,-1.55%
2021年03月26日,155.09,154.30,155.45,152.55,16.75M,1.67%
2021年03月25日,152.55,150.00,152.97,149.33,15.61M,1.28%
2021年03月24日,150.62,150.00,153.18,149.86,13.08M,0.78%
2021年03月23日,149.46,150.33,152.12,148.96,17.08M,-1.00%
2021年03月22日,150.97,152.80,153.97,150.61,19.94M,-2.69%
2021年03月19日,155.14,155.51,155.94,151.19,54.42M,-1.59%
2021年03月18日,157.65,157.60,161.69,157.11,21.90M,1.65%
2021年03月17日,155.09,155.34,156.88,153.05,13.95M,1.03%
2021年03月16日,153.51,154.09,154.60,152.19,12.81M,-1.20%
2021年03月15日,155.37,156.35,156.92,153.96,12.10M,-0.50%
2021年03月12日,156.15,156.86,157.63,155.07,12.85M,1.19%
2021年03月11日,154.32,154.11,156.15,153.36,11.77M,-0.52%
2021年03月10日,155.13,151.91,156.16,151.51,14.34M,2.17%
2021年03月09日,151.83,151.50,154.25,149.82,16.24M,-0.71%
2021年03月08日,152.91,152.47,155.46,150.75,17.13M,1.33%
2021年03月05日,150.91,153.21,153.49,147.97,18.47M,0.23%
2021年03月04日,150.56,152.61,154.38,148.62,20.09M,-1.54%
2021年03月03日,152.91,151.23,154.98,150.82,14.32M,1.93%
2021年03月02日,150.01,150.08,151.78,149.84,14.22M,-0.33%
2021年03月01日,150.50,149.52,151.38,148.48,14.85M,2.26%
2021年02月26日,147.17,150.30,150.87,146.51,19.83M,-2.65%
2021年02月25日,151.18,154.27,154.90,150.59,18.13M,-1.36%
2021年02月24日,153.26,150.11,153.76,150.11,15.06M,1.76%
2021年02月23日,150.61,151.51,152.31,149.59,16.23M,0.80%
2021年02月22日,149.41,146.87,150.19,146.79,11.49M,0.94%
2021年02月19日,148.02,145.86,148.84,145.86,11.97M,1.67%
2021年02月18日,145.59,144.00,145.79,143.40,10.59M,0.34%
2021年02月17日,145.10,143.95,145.38,143.12,10.83M,0.31%
2021年02月16日,144.65,143.55,145.32,142.40,12.13M,2.41%
2021年02月12日,141.25,139.05,141.61,139.00,8.32M,1.42%
2021年02月11日,139.27,139.66,140.55,138.22,9.20M,-0.28%
2021年02月10日,139.66,140.00,140.87,139.04,10.32M,0.06%
2021年02月09日,139.58,139.43,139.98,138.54,8.61M,-0.40%
2021年02月08日,140.14,138.20,140.30,138.18,10.14M,1.57%
2021年02月05日,137.98,139.39,139.49,137.38,10.05M,-0.20%
2021年02月04日,138.25,135.47,138.66,135.47,12.42M,2.30%
2021年02月03日,135.14,133.65,135.76,133.51,10.60M,1.15%
2021年02月02日,133.61,131.94,134.39,131.22,12.25M,3.08%
2021年02月01日,129.62,129.40,130.07,128.48,11.08M,0.74%
2021年01月29日,128.67,131.19,131.72,128.19,14.81M,-1.11%
2021年01月28日,130.11,129.90,132.17,128.99,13.76M,1.76%
2021年01月27日,127.86,129.59,129.85,127.35,17.60M,-2.83%
2021年01月26日,131.58,132.75,133.17,131.34,11.31M,-0.41%
2021年01月25日,132.12,132.14,133.17,130.06,14.21M,-1.25%
2021年01月22日,133.79,132.69,134.40,132.20,12.93M,-0.77%
2021年01月21日,134.83,135.69,136.16,134.32,13.42M,-0.84%
2021年01月20日,135.97,137.82,138.17,135.43,16.03M,-1.50%
2021年01月19日,138.04,139.86,140.70,137.82,19.84M,-0.43%
2021年01月15日,138.64,137.43,141.65,137.01,27.88M,-1.79%
2021年01月14日,141.17,140.49,142.75,140.00,18.57M,0.58%
2021年01月13日,140.35,138.59,140.79,138.10,14.82M,0.09%
2021年01月12日,140.22,139.44,141.66,138.83,18.03M,1.57%
2021年01月11日,138.05,134.58,138.20,134.11,15.95M,1.49%
2021年01月08日,136.02,135.97,136.35,134.12,12.04M,0.11%
2021年01月07日,135.87,135.69,138.19,134.92,21.94M,3.28%
2021年01月06日,131.55,129.88,132.77,127.88,24.91M,4.70%
2021年01月05日,125.65,124.99,126.30,123.77,13.73M,-0.17%
2021年01月04日,125.87,127.50,127.86,124.78,16.82M,-0.94%
2020年12月31日,127.07,125.09,127.33,124.82,8.58M,1.36%
2020年12月30日,125.36,125.49,125.85,124.90,7.40M,0.28%
2020年12月29日,125.01,126.20,126.28,124.89,8.39M,-0.26%
2020年12月28日,125.34,125.82,126.65,124.79,8.07M,0.66%
2020年12月24日,124.52,125.09,125.55,123.57,4.16M,-0.44%
2020年12月23日,125.07,122.78,126.52,122.35,14.97M,2.79%
2020年12月22日,121.67,123.39,123.52,121.61,11.81M,-1.52%
2020年12月21日,123.55,123.17,125.00,121.09,28.32M,3.75%
2020年12月18日,119.08,119.14,119.88,118.27,28.95M,-0.49%
