日付け,終値,始値,高値,安値,出来高,変化率 %
2018年01月05日,"13,319.64","13,219.11","13,332.80","13,219.11",116.04M,1.15%
2018年01月04日,"13,167.89","13,065.98","13,208.35","13,062.67",104.33M,1.46%
2018年01月03日,"12,978.21","12,916.18","13,023.59","12,893.05",87.43M,0.83%
2018年01月02日,"12,871.39","12,897.69","12,924.16","12,745.15",88.71M,-0.36%
2017年12月29日,"12,917.64","12,980.09","12,980.74","12,911.73",43.47M,-0.48%
2017年12月28日,"12,979.94","13,065.46","13,069.40","12,965.28",44.49M,-0.69%
2017年12月27日,"13,070.02","13,070.19","13,128.74","13,020.43",46.06M,-0.02%
2017年12月22日,"13,072.79","13,076.76","13,108.56","13,059.87",54.51M,-0.28%
2017年12月21日,"13,109.74","13,065.79","13,137.71","13,013.63",72.54M,0.31%
2017年12月20日,"13,069.17","13,244.27","13,252.67","13,026.11",82.31M,-1.11%
2017年12月19日,"13,215.79","13,314.73","13,338.91","13,213.19",76.17M,-0.72%
2017年12月18日,"13,312.30","13,211.63","13,331.95","13,206.12",96.56M,1.59%
2017年12月15日,"13,103.56","13,027.84","13,109.13","13,008.07",189.33M,0.27%
2017年12月14日,"13,068.08","13,107.11","13,159.48","13,011.97",125.31M,-0.44%
2017年12月13日,"13,125.64","13,148.52","13,188.07","13,120.40",122.82M,-0.44%
2017年12月12日,"13,183.53","13,131.41","13,183.83","13,079.86",78.86M,0.46%
2017年12月11日,"13,123.65","13,181.85","13,192.42","13,112.82",73.70M,-0.23%
2017年12月08日,"13,153.70","13,146.82","13,240.92","13,136.78",107.30M,0.83%
2017年12月07日,"13,045.15","13,026.30","13,083.08","12,989.00",78.82M,0.36%
2017年12月06日,"12,998.85","12,897.43","13,033.75","12,864.68",87.25M,-0.38%
2017年12月05日,"13,048.54","13,056.82","13,094.38","12,960.59",83.94M,-0.08%
2017年12月04日,"13,058.55","13,038.77","13,117.75","12,974.32",88.47M,1.53%
2017年12月01日,"12,861.49","13,044.15","13,064.29","12,810.13",117.91M,-1.25%
2017年11月30日,"13,023.98","13,060.56","13,177.57","13,023.98",129.91M,-0.29%
2017年11月29日,"13,061.87","13,153.74","13,196.15","13,037.34",96.18M,0.02%
2017年11月28日,"13,059.53","13,008.94","13,071.01","12,966.38",68.16M,0.46%
2017年11月27日,"13,000.20","13,036.74","13,117.76","12,989.37",66.08M,-0.46%
2017年11月24日,"13,059.84","13,023.52","13,160.81","12,981.68",66.01M,0.39%
2017年11月23日,"13,008.55","12,943.49","13,049.08","12,921.15",71.30M,-0.05%
2017年11月22日,"13,015.04","13,171.36","13,191.96","13,008.97",82.77M,-1.16%
2017年11月21日,"13,167.54","13,042.94","13,209.01","13,026.77",103.69M,0.83%
2017年11月20日,"13,058.66","12,932.81","13,085.17","12,926.13",93.19M,0.50%
2017年11月17日,"12,993.73","13,051.71","13,089.72","12,984.67",104.02M,-0.41%
2017年11月16日,"13,047.22","13,024.39","13,071.94","13,008.02",103.04M,0.55%
2017年11月15日,"12,976.37","12,963.09","12,996.12","12,847.88",136.17M,-0.44%
2017年11月14日,"13,033.48","13,101.09","13,139.27","13,000.15",94.22M,-0.31%
2017年11月13日,"13,074.42","13,150.78","13,163.94","12,960.65",105.06M,-0.40%
2017年11月10日,"13,127.47","13,206.35","13,216.97","13,111.65",118.51M,-0.42%
2017年11月09日,"13,182.56","13,378.96","13,402.05","13,175.22",145.30M,-1.49%
2017年11月08日,"13,382.42","13,404.58","13,419.77","13,345.11",106.42M,0.02%
2017年11月07日,"13,379.27","13,517.98","13,525.56","13,369.85",88.96M,-0.66%
2017年11月06日,"13,468.79","13,459.42","13,481.23","13,441.66",92.40M,-0.07%
2017年11月03日,"13,478.86","13,476.53","13,505.01","13,430.22",90.00M,0.28%
2017年11月02日,"13,440.93","13,448.52","13,460.86","13,405.91",96.88M,-0.18%
2017年11月01日,"13,465.51","13,342.44","13,488.59","13,341.30",128.44M,1.78%
2017年10月30日,"13,229.57","13,227.85","13,255.38","13,214.60",73.52M,0.09%
2017年10月27日,"13,217.54","13,186.55","13,249.03","13,186.55",106.97M,0.64%
2017年10月26日,"13,133.28","12,955.43","13,144.65","12,940.83",113.62M,1.39%
2017年10月25日,"12,953.41","12,998.44","13,049.47","12,931.22",95.36M,-0.46%
2017年10月24日,"13,013.19","12,998.66","13,055.65","12,983.38",97.34M,0.08%
2017年10月23日,"13,003.14","13,014.57","13,069.40","12,973.43",61.44M,0.09%
2017年10月20日,"12,991.28","13,057.78","13,063.57","12,956.42",83.57M,0.01%
2017年10月19日,"12,990.10","13,036.28","13,042.62","12,911.58",82.34M,-0.41%
2017年10月18日,"13,043.03","13,012.80","13,094.76","13,003.92",65.71M,0.37%
2017年10月17日,"12,995.06","12,995.84","13,034.42","12,967.35",70.29M,-0.07%
2017年10月16日,"13,003.70","13,017.18","13,026.45","13,000.38",56.35M,0.09%
2017年10月13日,"12,991.87","12,995.08","13,036.74","12,964.35",70.25M,0.07%
2017年10月12日,"12,982.89","12,977.27","13,002.34","12,945.07",76.55M,0.09%
2017年10月11日,"12,970.68","12,965.28","12,976.32","12,925.24",75.12M,0.17%
2017年10月10日,"12,949.25","12,959.72","12,980.45","12,909.28",67.27M,-0.21%
2017年10月09日,"12,976.40","12,975.86","12,996.64","12,943.55",62.76M,0.16%
2017年10月06日,"12,955.94","12,979.34","12,993.53","12,941.15",75.29M,-0.09%
2017年10月05日,"12,968.05","12,950.18","12,969.40","12,933.56",80.96M,-0.02%
2017年10月04日,"12,970.52","12,955.89","12,976.24","12,893.75",118.79M,0.53%
2017年10月02日,"12,902.65","12,866.27","12,902.65","12,849.59",74.92M,0.58%
2017年09月29日,"12,828.86","12,725.87","12,828.86","12,722.38",108.15M,0.98%
2017年09月28日,"12,704.65","12,682.37","12,708.70","12,666.03",87.58M,0.37%
2017年09月27日,"12,657.41","12,630.40","12,685.19","12,625.55",82.22M,0.41%
2017年09月26日,"12,605.20","12,557.44","12,629.93","12,551.87",75.45M,0.08%
2017年09月25日,"12,594.81","12,573.35","12,633.06","12,564.84",81.07M,0.02%
2017年09月22日,"12,592.35","12,569.66","12,646.56","12,568.80",78.84M,-0.06%
2017年09月21日,"12,600.03","12,601.95","12,621.28","12,582.04",103.93M,0.25%
2017年09月20日,"12,569.17","12,550.92","12,593.25","12,518.22",104.83M,0.06%
2017年09月19日,"12,561.79","12,556.46","12,566.20","12,527.90",76.52M,0.02%
2017年09月18日,"12,559.39","12,593.55","12,613.56","12,537.07",60.15M,0.32%
2017年09月15日,"12,518.81","12,525.36","12,561.35","12,506.94",197.94M,-0.17%
2017年09月14日,"12,540.45","12,524.12","12,552.16","12,499.55",85.61M,-0.10%
2017年09月13日,"12,553.57","12,489.25","12,565.85","12,489.25",82.36M,0.23%
2017年09月12日,"12,524.77","12,527.44","12,558.03","12,512.59",87.72M,0.40%
