日付け,終値,始値,高値,安値,出来高,変化率 %
2018年03月28日,122.65,122.24,122.72,122.24,233.39K,-0.15%
2018年03月27日,122.84,122.85,122.85,122.83,0.92K,0.00%
2018年03月26日,122.84,122.62,122.67,122.62,0.84K,0.00%
2018年03月23日,122.84,123.15,123.15,122.78,0.97K,-0.23%
2018年03月22日,123.12,122.47,123.17,122.32,1.23K,0.98%
2018年03月21日,121.92,121.88,121.91,121.81,3.12K,-0.39%
2018年03月20日,122.40,122.55,122.75,122.42,1.40K,-0.33%
2018年03月19日,122.81,122.81,122.85,122.81,0.10K,-0.08%
2018年03月16日,122.91,123.00,123.05,122.94,0.04K,0.02%
2018年03月15日,122.89,122.78,122.94,122.78,1.22K,-0.05%
2018年03月14日,122.95,122.40,122.91,122.40,0.18K,0.47%
2018年03月13日,122.37,122.23,122.61,122.23,2.96K,0.12%
2018年03月12日,122.22,122.26,122.34,122.16,0.18K,-0.01%
2018年03月09日,122.23,122.28,122.42,122.24,1.71K,-0.20%
2018年03月08日,122.47,122.24,122.45,122.09,2.33K,0.18%
2018年03月07日,122.25,122.05,122.35,122.04,1.12K,0.17%
2018年03月06日,122.04,122.13,122.18,121.55,3.45K,-0.21%
2018年03月05日,122.30,122.80,122.91,122.04,2.99K,-0.24%
2018年03月02日,122.59,122.72,123.01,122.44,3.20K,0.07%
2018年03月01日,122.51,122.21,122.74,122.18,12.54K,0.36%
2018年02月28日,122.07,121.59,122.19,121.58,16.05K,0.37%
2018年02月27日,121.62,122.00,122.22,121.48,35.11K,-0.39%
2018年02月26日,122.10,121.84,122.13,121.71,249.25K,0.12%
2018年02月23日,121.95,121.74,122.05,121.72,344.92K,0.21%
2018年02月22日,121.70,121.46,121.80,121.29,353.99K,0.07%
2018年02月21日,121.61,121.45,121.82,121.40,245.99K,0.16%
2018年02月20日,121.41,120.86,121.46,120.81,170.17K,0.23%
2018年02月19日,121.13,121.05,121.22,121.02,86.27K,-0.12%
2018年02月16日,121.28,120.59,121.44,120.57,150.08K,0.57%
2018年02月15日,120.59,120.41,120.74,120.13,220.77K,-0.19%
2018年02月14日,120.82,121.14,121.27,120.58,172.23K,-0.10%
2018年02月13日,120.94,121.14,121.33,120.81,137.40K,-0.17%
2018年02月12日,121.14,121.00,121.26,120.76,144.25K,0.02%
2018年02月09日,121.12,120.88,121.63,120.77,220.55K,0.27%
