日付け,終値,始値,高値,安値,変化率 %
2018年02月14日,"6,018.000","6,018.000","6,018.000","6,018.000",-0.23%
2018年02月13日,"6,032.000","6,032.000","6,032.000","6,032.000",-1.45%
2018年02月09日,"6,121.000","6,121.000","6,121.000","6,121.000",-0.55%
2018年02月08日,"6,155.000","6,155.000","6,155.000","6,155.000",0.31%
2018年02月07日,"6,136.000","6,136.000","6,136.000","6,136.000",-0.24%
2018年02月06日,"6,151.000","6,151.000","6,151.000","6,151.000",-0.31%
2018年02月05日,"6,170.000","6,170.000","6,170.000","6,170.000",-0.32%
2018年02月02日,"6,190.000","6,190.000","6,190.000","6,190.000",-0.16%
2018年02月01日,"6,200.000","6,200.000","6,200.000","6,200.000",0.13%
2018年01月31日,"6,192.000","6,192.000","6,192.000","6,192.000",-0.32%
2018年01月30日,"6,212.000","6,212.000","6,212.000","6,212.000",-0.22%
2018年01月29日,"6,226.000","6,226.000","6,226.000","6,226.000",0.05%
2018年01月26日,"6,223.000","6,223.000","6,223.000","6,223.000",-0.02%
2018年01月25日,"6,224.000","6,224.000","6,224.000","6,224.000",-0.02%
2018年01月24日,"6,225.000","6,225.000","6,225.000","6,225.000",0.14%
2018年01月23日,"6,216.000","6,216.000","6,216.000","6,216.000",0.00%
2018年01月22日,"6,216.000","6,216.000","6,216.000","6,216.000",-0.03%
2018年01月19日,"6,218.000","6,218.000","6,218.000","6,218.000",-0.18%
2018年01月18日,"6,229.000","6,229.000","6,229.000","6,229.000",-0.08%
2018年01月17日,"6,234.000","6,234.000","6,234.000","6,234.000",0.06%
2018年01月16日,"6,230.000","6,230.000","6,230.000","6,230.000",0.00%
2018年01月15日,"6,230.000","6,230.000","6,230.000","6,230.000",-0.02%
2018年01月12日,"6,231.000","6,231.000","6,231.000","6,231.000",-1.06%
2018年01月11日,"6,298.000","6,298.000","6,298.000","6,298.000",-0.25%
2018年01月10日,"6,314.000","6,314.000","6,314.000","6,314.000",-0.05%
2018年01月09日,"6,317.000","6,317.000","6,317.000","6,317.000",0.17%
2018年01月05日,"6,306.000","6,306.000","6,306.000","6,306.000",0.22%
2018年01月04日,"6,292.000","6,292.000","6,292.000","6,292.000",0.32%
2017年12月29日,"6,272.000","6,272.000","6,272.000","6,272.000",-0.10%
2017年12月28日,"6,278.000","6,278.000","6,278.000","6,278.000",0.03%
2017年12月27日,"6,276.000","6,276.000","6,276.000","6,276.000",-0.06%
2017年12月26日,"6,280.000","6,280.000","6,280.000","6,280.000",0.00%
2017年12月25日,"6,280.000","6,280.000","6,280.000","6,280.000",0.10%
2017年12月22日,"6,274.000","6,274.000","6,274.000","6,274.000",0.05%
2017年12月21日,"6,271.000","6,271.000","6,271.000","6,271.000",-0.02%
2017年12月20日,"6,272.000","6,272.000","6,272.000","6,272.000",-0.11%
2017年12月19日,"6,279.000","6,279.000","6,279.000","6,279.000",0.05%
2017年12月18日,"6,276.000","6,276.000","6,276.000","6,276.000",0.02%
2017年12月15日,"6,275.000","6,275.000","6,275.000","6,275.000",-0.13%
2017年12月14日,"6,283.000","6,283.000","6,283.000","6,283.000",-0.06%
2017年12月13日,"6,287.000","6,287.000","6,287.000","6,287.000",0.06%
2017年12月12日,"6,283.000","6,283.000","6,283.000","6,283.000",-1.10%
2017年12月11日,"6,353.000","6,353.000","6,353.000","6,353.000",0.05%
2017年12月08日,"6,350.000","6,350.000","6,350.000","6,350.000",-0.02%
2017年12月07日,"6,351.000","6,351.000","6,351.000","6,351.000",-0.14%
2017年12月06日,"6,360.000","6,360.000","6,360.000","6,360.000",-0.02%
2017年12月05日,"6,361.000","6,361.000","6,361.000","6,361.000",0.08%
2017年12月04日,"6,356.000","6,356.000","6,356.000","6,356.000",0.06%
2017年12月01日,"6,352.000","6,352.000","6,352.000","6,352.000",-0.02%
2017年11月30日,"6,353.000","6,353.000","6,353.000","6,353.000",0.08%
2017年11月29日,"6,348.000","6,348.000","6,348.000","6,348.000",-0.08%
2017年11月28日,"6,353.000","6,353.000","6,353.000","6,353.000",0.05%
2017年11月27日,"6,350.000","6,350.000","6,350.000","6,350.000",-0.02%
2017年11月24日,"6,351.000","6,351.000","6,351.000","6,351.000",0.14%
2017年11月22日,"6,342.000","6,342.000","6,342.000","6,342.000",0.06%
2017年11月21日,"6,338.000","6,338.000","6,338.000","6,338.000",0.08%
2017年11月20日,"6,333.000","6,333.000","6,333.000","6,333.000",0.06%
2017年11月17日,"6,329.000","6,329.000","6,329.000","6,329.000",0.52%
2017年11月16日,"6,296.000","6,296.000","6,296.000","6,296.000",-0.24%
2017年11月15日,"6,311.000","6,311.000","6,311.000","6,311.000",-0.24%
2017年11月14日,"6,326.000","6,326.000","6,326.000","6,326.000",-0.09%
2017年11月13日,"6,332.000","6,332.000","6,332.000","6,332.000",-1.03%
2017年11月10日,"6,398.000","6,398.000","6,398.000","6,398.000",-0.31%
2017年11月09日,"6,418.000","6,418.000","6,418.000","6,418.000",-0.39%
2017年11月08日,"6,443.000","6,443.000","6,443.000","6,443.000",-0.15%
2017年11月07日,"6,453.000","6,453.000","6,453.000","6,453.000",-0.09%
2017年11月06日,"6,459.000","6,459.000","6,459.000","6,459.000",-0.05%
2017年11月02日,"6,462.000","6,462.000","6,462.000","6,462.000",0.06%
2017年11月01日,"6,458.000","6,458.000","6,458.000","6,458.000",0.00%
2017年10月31日,"6,458.000","6,458.000","6,458.000","6,458.000",0.00%
2017年10月30日,"6,458.000","6,458.000","6,458.000","6,458.000",-0.03%
2017年10月27日,"6,460.000","6,460.000","6,460.000","6,460.000",-0.02%
2017年10月26日,"6,461.000","6,461.000","6,461.000","6,461.000",-0.15%
2017年10月25日,"6,471.000","6,471.000","6,471.000","6,471.000",-0.02%
2017年10月24日,"6,472.000","6,472.000","6,472.000","6,472.000",0.08%
2017年10月23日,"6,467.000","6,467.000","6,467.000","6,467.000",0.06%
2017年10月20日,"6,463.000","6,463.000","6,463.000","6,463.000",-0.02%
2017年10月19日,"6,464.000","6,464.000","6,464.000","6,464.000",0.06%
2017年10月18日,"6,460.000","6,460.000","6,460.000","6,460.000",0.08%
2017年10月17日,"6,455.000","6,455.000","6,455.000","6,455.000",0.06%
2017年10月16日,"6,451.000","6,451.000","6,451.000","6,451.000",-0.02%
2017年10月13日,"6,452.000","6,452.000","6,452.000","6,452.000",-0.09%
2017年10月12日,"6,458.000","6,458.000","6,458.000","6,458.000",-1.09%
2017年10月11日,"6,529.000","6,529.000","6,529.000","6,529.000",-0.02%
2017年10月10日,"6,530.000","6,530.000","6,530.000","6,530.000",-0.02%
2017年10月06日,"6,531.000","6,531.000","6,531.000","6,531.000",0.06%
2017年10月05日,"6,527.000","6,527.000","6,527.000","6,527.000",0.06%
2017年10月04日,"6,523.000","6,523.000","6,523.000","6,523.000",-0.03%
2017年10月03日,"6,525.000","6,525.000","6,525.000","6,525.000",0.00%
2017年10月02日,"6,525.000","6,525.000","6,525.000","6,525.000",0.08%
2017年09月29日,"6,520.000","6,520.000","6,520.000","6,520.000",0.05%
2017年09月28日,"6,517.000","6,517.000","6,517.000","6,517.000",0.00%
2017年09月27日,"6,517.000","6,517.000","6,517.000","6,517.000",0.06%
2017年09月26日,"6,513.000","6,513.000","6,513.000","6,513.000",0.00%
2017年09月25日,"6,513.000","6,513.000","6,513.000","6,513.000",0.06%
2017年09月22日,"6,509.000","6,509.000","6,509.000","6,509.000",-0.08%
2017年09月21日,"6,514.000","6,514.000","6,514.000","6,514.000",0.05%
2017年09月20日,"6,511.000","6,511.000","6,511.000","6,511.000",0.08%
2017年09月19日,"6,506.000","6,506.000","6,506.000","6,506.000",0.06%
2017年09月15日,"6,502.000","6,502.000","6,502.000","6,502.000",0.05%
2017年09月14日,"6,499.000","6,499.000","6,499.000","6,499.000",0.00%
2017年09月13日,"6,499.000","6,499.000","6,499.000","6,499.000",0.02%
2017年09月12日,"6,498.000","6,498.000","6,498.000","6,498.000",-1.01%
2017年09月11日,"6,564.000","6,564.000","6,564.000","6,564.000",-0.03%
2017年09月08日,"6,566.000","6,566.000","6,566.000","6,566.000",-0.02%
2017年09月07日,"6,567.000","6,567.000","6,567.000","6,567.000",0.06%
2017年09月06日,"6,563.000","6,563.000","6,563.000","6,563.000",0.00%
2017年09月05日,"6,563.000","6,563.000","6,563.000","6,563.000",-0.02%
2017年09月04日,"6,564.000","6,564.000","6,564.000","6,564.000",0.06%
2017年09月01日,"6,560.000","6,560.000","6,560.000","6,560.000",0.21%
2017年08月31日,"6,546.000","6,546.000","6,546.000","6,546.000",0.05%
2017年08月30日,"6,543.000","6,543.000","6,543.000","6,543.000",0.00%
2017年08月29日,"6,543.000","6,543.000","6,543.000","6,543.000",0.08%
2017年08月28日,"6,538.000","6,538.000","6,538.000","6,538.000",0.05%
2017年08月25日,"6,535.000","6,535.000","6,535.000","6,535.000",0.14%
2017年08月24日,"6,526.000","6,526.000","6,526.000","6,526.000",0.00%
2017年08月23日,"6,526.000","6,526.000","6,526.000","6,526.000",0.14%
2017年08月22日,"6,517.000","6,517.000","6,517.000","6,517.000",-0.02%
2017年08月21日,"6,518.000","6,518.000","6,518.000","6,518.000",-0.09%
2017年08月18日,"6,524.000","6,524.000","6,524.000","6,524.000",-0.15%
2017年08月17日,"6,534.000","6,534.000","6,534.000","6,534.000",0.14%
2017年08月16日,"6,525.000","6,525.000","6,525.000","6,525.000",-0.11%
2017年08月15日,"6,532.000","6,532.000","6,532.000","6,532.000",0.23%
2017年08月14日,"6,517.000","6,517.000","6,517.000","6,517.000",-1.39%
2017年08月10日,"6,609.000","6,609.000","6,609.000","6,609.000",-0.38%
2017年08月09日,"6,634.000","6,634.000","6,634.000","6,634.000",-0.09%
2017年08月08日,"6,640.000","6,640.000","6,640.000","6,640.000",0.00%
2017年08月07日,"6,640.000","6,640.000","6,640.000","6,640.000",-0.02%
2017年08月04日,"6,641.000","6,641.000","6,641.000","6,641.000",-0.11%
2017年08月03日,"6,648.000","6,648.000","6,648.000","6,648.000",0.08%
2017年08月02日,"6,643.000","6,643.000","6,643.000","6,643.000",0.06%
2017年08月01日,"6,639.000","6,639.000","6,639.000","6,639.000",0.00%
2017年07月31日,"6,639.000","6,639.000","6,639.000","6,639.000",-0.03%
2017年07月28日,"6,641.000","6,641.000","6,641.000","6,641.000",-0.02%
2017年07月27日,"6,642.000","6,642.000","6,642.000","6,642.000",0.08%
2017年07月26日,"6,637.000","6,637.000","6,637.000","6,637.000",0.06%
2017年07月25日,"6,633.000","6,633.000","6,633.000","6,633.000",0.00%
2017年07月24日,"6,633.000","6,633.000","6,633.000","6,633.000",-0.03%
2017年07月21日,"6,635.000","6,635.000","6,635.000","6,635.000",0.15%
2017年07月20日,"6,625.000","6,625.000","6,625.000","6,625.000",0.14%
2017年07月19日,"6,616.000","6,616.000","6,616.000","6,616.000",0.06%
2017年07月18日,"6,612.000","6,612.000","6,612.000","6,612.000",0.36%
2017年07月14日,"6,588.000","6,588.000","6,588.000","6,588.000",0.06%
2017年07月13日,"6,584.000","6,584.000","6,584.000","6,584.000",0.23%
2017年07月12日,"6,569.000","6,569.000","6,569.000","6,569.000",-1.07%
2017年07月11日,"6,640.000","6,640.000","6,640.000","6,640.000",0.08%
2017年07月10日,"6,635.000","6,635.000","6,635.000","6,635.000",-0.18%
2017年07月07日,"6,647.000","6,647.000","6,647.000","6,647.000",-0.15%
2017年07月06日,"6,657.000","6,657.000","6,657.000","6,657.000",-0.02%
2017年07月05日,"6,658.000","6,658.000","6,658.000","6,658.000",-0.02%
2017年07月04日,"6,659.000","6,659.000","6,659.000","6,659.000",0.08%
2017年07月03日,"6,654.000","6,654.000","6,654.000","6,654.000",0.06%
2017年06月30日,"6,650.000","6,650.000","6,650.000","6,650.000",-0.09%
2017年06月29日,"6,656.000","6,656.000","6,656.000","6,656.000",-0.02%
2017年06月28日,"6,657.000","6,657.000","6,657.000","6,657.000",0.05%
2017年06月27日,"6,654.000","6,654.000","6,654.000","6,654.000",0.08%
2017年06月26日,"6,649.000","6,649.000","6,649.000","6,649.000",0.15%
2017年06月23日,"6,639.000","6,639.000","6,639.000","6,639.000",-0.09%
2017年06月22日,"6,645.000","6,645.000","6,645.000","6,645.000",-0.17%
2017年06月21日,"6,656.000","6,656.000","6,656.000","6,656.000",-0.15%
2017年06月20日,"6,666.000","6,666.000","6,666.000","6,666.000",0.06%
2017年06月19日,"6,662.000","6,662.000","6,662.000","6,662.000",-0.03%
2017年06月16日,"6,664.000","6,664.000","6,664.000","6,664.000",-0.16%
2017年06月15日,"6,675.000","6,675.000","6,675.000","6,675.000",0.06%
2017年06月14日,"6,671.000","6,671.000","6,671.000","6,671.000",0.09%
2017年06月13日,"6,665.000","6,665.000","6,665.000","6,665.000",0.05%
2017年06月12日,"6,662.000","6,662.000","6,662.000","6,662.000",-1.04%
2017年06月09日,"6,732.000","6,732.000","6,732.000","6,732.000",-0.09%
2017年06月08日,"6,738.000","6,738.000","6,738.000","6,738.000",-0.09%
2017年06月07日,"6,744.000","6,744.000","6,744.000","6,744.000",-0.01%
2017年06月06日,"6,745.000","6,745.000","6,745.000","6,745.000",0.00%
2017年06月05日,"6,745.000","6,745.000","6,745.000","6,745.000",0.13%
2017年06月02日,"6,736.000","6,736.000","6,736.000","6,736.000",0.04%
2017年06月01日,"6,733.000","6,733.000","6,733.000","6,733.000",0.07%
2017年05月31日,"6,728.000","6,728.000","6,728.000","6,728.000",0.06%
2017年05月30日,"6,724.000","6,724.000","6,724.000","6,724.000",0.00%
2017年05月29日,"6,724.000","6,724.000","6,724.000","6,724.000",-0.03%
2017年05月26日,"6,726.000","6,726.000","6,726.000","6,726.000",0.07%
2017年05月25日,"6,721.000","6,721.000","6,721.000","6,721.000",0.06%
2017年05月24日,"6,717.000","6,717.000","6,717.000","6,717.000",0.09%
2017年05月23日,"6,711.000","6,711.000","6,711.000","6,711.000",0.06%
2017年05月22日,"6,707.000","6,707.000","6,707.000","6,707.000",0.28%
2017年05月19日,"6,688.000","6,688.000","6,688.000","6,688.000",-0.15%
2017年05月18日,"6,698.000","6,698.000","6,698.000","6,698.000",-0.10%
2017年05月17日,"6,705.000","6,705.000","6,705.000","6,705.000",-0.01%
2017年05月16日,"6,706.000","6,706.000","6,706.000","6,706.000",0.15%
2017年05月15日,"6,696.000","6,696.000","6,696.000","6,696.000",0.07%
2017年05月12日,"6,691.000","6,691.000","6,691.000","6,691.000",-0.99%
2017年05月11日,"6,758.000","6,758.000","6,758.000","6,758.000",0.09%
2017年05月10日,"6,752.000","6,752.000","6,752.000","6,752.000",0.15%
2017年05月09日,"6,742.000","6,742.000","6,742.000","6,742.000",-0.01%
2017年05月08日,"6,743.000","6,743.000","6,743.000","6,743.000",-0.21%
2017年05月02日,"6,757.000","6,757.000","6,757.000","6,757.000",-0.01%
2017年05月01日,"6,758.000","6,758.000","6,758.000","6,758.000",0.15%
2017年04月28日,"6,748.000","6,748.000","6,748.000","6,748.000",-0.01%
2017年04月27日,"6,749.000","6,749.000","6,749.000","6,749.000",0.15%
2017年04月26日,"6,739.000","6,739.000","6,739.000","6,739.000",0.24%
2017年04月25日,"6,723.000","6,723.000","6,723.000","6,723.000",0.25%
2017年04月24日,"6,706.000","6,706.000","6,706.000","6,706.000",0.04%
2017年04月21日,"6,703.000","6,703.000","6,703.000","6,703.000",0.07%
2017年04月20日,"6,698.000","6,698.000","6,698.000","6,698.000",0.07%
2017年04月19日,"6,693.000","6,693.000","6,693.000","6,693.000",-0.01%
2017年04月18日,"6,694.000","6,694.000","6,694.000","6,694.000",-0.09%
2017年04月17日,"6,700.000","6,700.000","6,700.000","6,700.000",-0.01%
2017年04月14日,"6,701.000","6,701.000","6,701.000","6,701.000",0.07%
2017年04月13日,"6,696.000","6,696.000","6,696.000","6,696.000",-0.10%
2017年04月12日,"6,703.000","6,703.000","6,703.000","6,703.000",-1.12%
2017年04月11日,"6,779.000","6,779.000","6,779.000","6,779.000",0.07%
2017年04月10日,"6,774.000","6,774.000","6,774.000","6,774.000",0.06%
2017年04月07日,"6,770.000","6,770.000","6,770.000","6,770.000",-0.01%
2017年04月06日,"6,771.000","6,771.000","6,771.000","6,771.000",0.15%
2017年04月05日,"6,761.000","6,761.000","6,761.000","6,761.000",-0.01%
2017年04月04日,"6,762.000","6,762.000","6,762.000","6,762.000",-0.01%
2017年04月03日,"6,763.000","6,763.000","6,763.000","6,763.000",0.13%
2017年03月31日,"6,754.000","6,754.000","6,754.000","6,754.000",0.24%
2017年03月30日,"6,738.000","6,738.000","6,738.000","6,738.000",0.30%
2017年03月29日,"6,718.000","6,718.000","6,718.000","6,718.000",0.31%
2017年03月28日,"6,697.000","6,697.000","6,697.000","6,697.000",-0.16%
2017年03月27日,"6,708.000","6,708.000","6,708.000","6,708.000",0.22%
2017年03月24日,"6,693.000","6,693.000","6,693.000","6,693.000",0.16%
2017年03月23日,"6,682.000","6,682.000","6,682.000","6,682.000",-0.25%
2017年03月22日,"6,699.000","6,699.000","6,699.000","6,699.000",-0.24%
2017年03月21日,"6,715.000","6,715.000","6,715.000","6,715.000",-0.10%
2017年03月17日,"6,722.000","6,722.000","6,722.000","6,722.000",0.48%
2017年03月16日,"6,690.000","6,690.000","6,690.000","6,690.000",0.39%
2017年03月15日,"6,664.000","6,664.000","6,664.000","6,664.000",-0.42%
2017年03月14日,"6,692.000","6,692.000","6,692.000","6,692.000",-0.24%
2017年03月13日,"6,708.000","6,708.000","6,708.000","6,708.000",-0.97%
2017年03月10日,"6,774.000","6,774.000","6,774.000","6,774.000",-0.41%
2017年03月09日,"6,802.000","6,802.000","6,802.000","6,802.000",-0.35%
2017年03月08日,"6,826.000","6,826.000","6,826.000","6,826.000",-0.32%
2017年03月07日,"6,848.000","6,848.000","6,848.000","6,848.000",-0.25%
2017年03月06日,"6,865.000","6,865.000","6,865.000","6,865.000",-0.17%
2017年03月03日,"6,877.000","6,877.000","6,877.000","6,877.000",-0.01%
2017年03月02日,"6,878.000","6,878.000","6,878.000","6,878.000",0.25%
2017年03月01日,"6,861.000","6,861.000","6,861.000","6,861.000",0.07%
2017年02月28日,"6,856.000","6,856.000","6,856.000","6,856.000",0.13%
2017年02月27日,"6,847.000","6,847.000","6,847.000","6,847.000",-0.01%
2017年02月24日,"6,848.000","6,848.000","6,848.000","6,848.000",0.15%
2017年02月23日,"6,838.000","6,838.000","6,838.000","6,838.000",0.15%
2017年02月22日,"6,828.000","6,828.000","6,828.000","6,828.000",0.23%
2017年02月21日,"6,812.000","6,812.000","6,812.000","6,812.000",0.00%
2017年02月20日,"6,812.000","6,812.000","6,812.000","6,812.000",-0.01%
2017年02月17日,"6,813.000","6,813.000","6,813.000","6,813.000",-0.03%
2017年02月16日,"6,815.000","6,815.000","6,815.000","6,815.000",0.00%
2017年02月15日,"6,815.000","6,815.000","6,815.000","6,815.000",-0.01%
2017年02月14日,"6,816.000","6,816.000","6,816.000","6,816.000",0.09%
2017年02月13日,"6,810.000","6,810.000","6,810.000","6,810.000",-0.96%
2017年02月10日,"6,876.000","6,876.000","6,876.000","6,876.000",0.00%
2017年02月09日,"6,876.000","6,876.000","6,876.000","6,876.000",-0.10%
2017年02月08日,"6,883.000","6,883.000","6,883.000","6,883.000",0.00%
2017年02月07日,"6,883.000","6,883.000","6,883.000","6,883.000",0.00%
2017年02月06日,"6,883.000","6,883.000","6,883.000","6,883.000",0.23%
2017年02月03日,"6,867.000","6,867.000","6,867.000","6,867.000",0.06%
2017年02月02日,"6,863.000","6,863.000","6,863.000","6,863.000",0.15%
2017年02月01日,"6,853.000","6,853.000","6,853.000","6,853.000",-0.10%
2017年01月31日,"6,860.000","6,860.000","6,860.000","6,860.000",-0.10%
2017年01月30日,"6,867.000","6,867.000","6,867.000","6,867.000",0.07%
2017年01月27日,"6,862.000","6,862.000","6,862.000","6,862.000",0.07%
2017年01月26日,"6,857.000","6,857.000","6,857.000","6,857.000",0.16%
2017年01月25日,"6,846.000","6,846.000","6,846.000","6,846.000",0.06%
2017年01月24日,"6,842.000","6,842.000","6,842.000","6,842.000",-0.01%
2017年01月23日,"6,843.000","6,843.000","6,843.000","6,843.000",-0.09%
2017年01月20日,"6,849.000","6,849.000","6,849.000","6,849.000",-0.09%
2017年01月19日,"6,855.000","6,855.000","6,855.000","6,855.000",-0.01%
2017年01月18日,"6,856.000","6,856.000","6,856.000","6,856.000",-0.03%
2017年01月17日,"6,858.000","6,858.000","6,858.000","6,858.000",0.00%
2017年01月16日,"6,858.000","6,858.000","6,858.000","6,858.000",0.07%
2017年01月13日,"6,853.000","6,853.000","6,853.000","6,853.000",-0.03%
2017年01月12日,"6,855.000","6,855.000","6,855.000","6,855.000",-1.10%
2017年01月11日,"6,931.000","6,931.000","6,931.000","6,931.000",0.06%
2017年01月10日,"6,927.000","6,927.000","6,927.000","6,927.000",0.06%
2017年01月06日,"6,923.000","6,923.000","6,923.000","6,923.000",0.13%
2017年01月05日,"6,914.000","6,914.000","6,914.000","6,914.000",0.38%
2017年01月04日,"6,888.000","6,888.000","6,888.000","6,888.000",0.20%
2016年12月30日,"6,874.000","6,874.000","6,874.000","6,874.000",-0.03%
2016年12月29日,"6,876.000","6,876.000","6,876.000","6,876.000",0.12%
2016年12月28日,"6,868.000","6,868.000","6,868.000","6,868.000",0.09%
2016年12月27日,"6,862.000","6,862.000","6,862.000","6,862.000",0.00%
2016年12月26日,"6,862.000","6,862.000","6,862.000","6,862.000",0.13%
2016年12月22日,"6,853.000","6,853.000","6,853.000","6,853.000",0.09%
2016年12月21日,"6,847.000","6,847.000","6,847.000","6,847.000",0.09%
2016年12月20日,"6,841.000","6,841.000","6,841.000","6,841.000",0.06%
2016年12月19日,"6,837.000","6,837.000","6,837.000","6,837.000",-0.03%
2016年12月16日,"6,839.000","6,839.000","6,839.000","6,839.000",-0.41%
2016年12月15日,"6,867.000","6,867.000","6,867.000","6,867.000",-0.10%
2016年12月14日,"6,874.000","6,874.000","6,874.000","6,874.000",0.15%
2016年12月13日,"6,864.000","6,864.000","6,864.000","6,864.000",0.09%
2016年12月12日,"6,858.000","6,858.000","6,858.000","6,858.000",-0.77%
2016年12月09日,"6,911.000","6,911.000","6,911.000","6,911.000",0.06%
2016年12月08日,"6,907.000","6,907.000","6,907.000","6,907.000",0.39%
2016年12月07日,"6,880.000","6,880.000","6,880.000","6,880.000",0.31%
2016年12月06日,"6,859.000","6,859.000","6,859.000","6,859.000",0.16%
2016年12月05日,"6,848.000","6,848.000","6,848.000","6,848.000",-0.01%
2016年12月02日,"6,849.000","6,849.000","6,849.000","6,849.000",-0.09%
2016年12月01日,"6,855.000","6,855.000","6,855.000","6,855.000",0.04%
2016年11月30日,"6,852.000","6,852.000","6,852.000","6,852.000",0.03%
2016年11月29日,"6,850.000","6,850.000","6,850.000","6,850.000",0.07%
2016年11月28日,"6,845.000","6,845.000","6,845.000","6,845.000",0.06%
2016年11月25日,"6,841.000","6,841.000","6,841.000","6,841.000",0.00%
2016年11月24日,"6,841.000","6,841.000","6,841.000","6,841.000",0.31%
2016年11月22日,"6,820.000","6,820.000","6,820.000","6,820.000",0.16%
2016年11月21日,"6,809.000","6,809.000","6,809.000","6,809.000",-0.19%
2016年11月18日,"6,822.000","6,822.000","6,822.000","6,822.000",0.15%
2016年11月17日,"6,812.000","6,812.000","6,812.000","6,812.000",-0.01%
2016年11月16日,"6,813.000","6,813.000","6,813.000","6,813.000",0.52%
2016年11月15日,"6,778.000","6,778.000","6,778.000","6,778.000",-0.99%
2016年11月14日,"6,846.000","6,846.000","6,846.000","6,846.000",-1.03%
2016年11月11日,"6,917.000","6,917.000","6,917.000","6,917.000",-0.35%
2016年11月10日,"6,941.000","6,941.000","6,941.000","6,941.000",-0.19%
2016年11月09日,"6,954.000","6,954.000","6,954.000","6,954.000",0.00%
2016年11月08日,"6,954.000","6,954.000","6,954.000","6,954.000",0.56%
2016年11月07日,"6,915.000","6,915.000","6,915.000","6,915.000",-0.09%
2016年11月04日,"6,921.000","6,921.000","6,921.000","6,921.000",-0.27%
2016年11月02日,"6,940.000","6,940.000","6,940.000","6,940.000",-0.42%
2016年11月01日,"6,969.000","6,969.000","6,969.000","6,969.000",-0.34%
2016年10月31日,"6,993.000","6,993.000","6,993.000","6,993.000",-0.17%
2016年10月28日,"7,005.000","7,005.000","7,005.000","7,005.000",-0.36%
2016年10月27日,"7,030.000","7,030.000","7,030.000","7,030.000",-0.26%
2016年10月26日,"7,048.000","7,048.000","7,048.000","7,048.000",0.00%
2016年10月25日,"7,048.000","7,048.000","7,048.000","7,048.000",0.07%
2016年10月24日,"7,043.000","7,043.000","7,043.000","7,043.000",-0.01%
2016年10月21日,"7,044.000","7,044.000","7,044.000","7,044.000",0.16%
2016年10月20日,"7,033.000","7,033.000","7,033.000","7,033.000",0.16%
2016年10月19日,"7,022.000","7,022.000","7,022.000","7,022.000",0.16%
2016年10月18日,"7,011.000","7,011.000","7,011.000","7,011.000",-0.01%
2016年10月17日,"7,012.000","7,012.000","7,012.000","7,012.000",0.24%
2016年10月14日,"6,995.000","6,995.000","6,995.000","6,995.000",-0.19%
2016年10月13日,"7,008.000","7,008.000","7,008.000","7,008.000",-0.01%
2016年10月12日,"7,009.000","7,009.000","7,009.000","7,009.000",-1.07%
2016年10月11日,"7,085.000","7,085.000","7,085.000","7,085.000",0.06%
2016年10月07日,"7,081.000","7,081.000","7,081.000","7,081.000",-0.01%
2016年10月06日,"7,082.000","7,082.000","7,082.000","7,082.000",0.07%
2016年10月05日,"7,077.000","7,077.000","7,077.000","7,077.000",0.07%
2016年10月04日,"7,072.000","7,072.000","7,072.000","7,072.000",0.14%
2016年10月03日,"7,062.000","7,062.000","7,062.000","7,062.000",0.07%
2016年09月30日,"7,057.000","7,057.000","7,057.000","7,057.000",0.14%
2016年09月29日,"7,047.000","7,047.000","7,047.000","7,047.000",0.16%
2016年09月28日,"7,036.000","7,036.000","7,036.000","7,036.000",0.00%
2016年09月27日,"7,036.000","7,036.000","7,036.000","7,036.000",-0.18%
2016年09月26日,"7,049.000","7,049.000","7,049.000","7,049.000",0.04%
2016年09月23日,"7,046.000","7,046.000","7,046.000","7,046.000",0.76%
2016年09月21日,"6,993.000","6,993.000","6,993.000","6,993.000",0.00%
2016年09月20日,"6,993.000","6,993.000","6,993.000","6,993.000",-0.01%
2016年09月16日,"6,994.000","6,994.000","6,994.000","6,994.000",-0.03%
2016年09月15日,"6,996.000","6,996.000","6,996.000","6,996.000",0.00%
2016年09月14日,"6,996.000","6,996.000","6,996.000","6,996.000",-0.36%
2016年09月13日,"7,021.000","7,021.000","7,021.000","7,021.000",-0.26%
2016年09月12日,"7,039.000","7,039.000","7,039.000","7,039.000",-1.40%
2016年09月09日,"7,139.000","7,139.000","7,139.000","7,139.000",0.06%
2016年09月08日,"7,135.000","7,135.000","7,135.000","7,135.000",-0.01%
2016年09月07日,"7,136.000","7,136.000","7,136.000","7,136.000",0.15%
2016年09月06日,"7,125.000","7,125.000","7,125.000","7,125.000",0.00%
2016年09月05日,"7,125.000","7,125.000","7,125.000","7,125.000",0.14%
2016年09月02日,"7,115.000","7,115.000","7,115.000","7,115.000",-0.10%
2016年09月01日,"7,122.000","7,122.000","7,122.000","7,122.000",-0.08%
2016年08月31日,"7,128.000","7,128.000","7,128.000","7,128.000",0.10%
2016年08月30日,"7,121.000","7,121.000","7,121.000","7,121.000",0.01%
2016年08月29日,"7,120.000","7,120.000","7,120.000","7,120.000",0.07%
2016年08月26日,"7,115.000","7,115.000","7,115.000","7,115.000",-0.10%
2016年08月25日,"7,122.000","7,122.000","7,122.000","7,122.000",0.08%
2016年08月24日,"7,116.000","7,116.000","7,116.000","7,116.000",0.14%
2016年08月23日,"7,106.000","7,106.000","7,106.000","7,106.000",-0.08%
